"ID","endowment","locale","treatment","wave","start_time","end_time","participant_label","link"
88,5,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","a3b56e8a96","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=a3b56e8a96"
89,10,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","709768013b","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=709768013b"
90,15,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","8abc04ec0e","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=8abc04ec0e"
91,5,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","71893ed8ae","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=71893ed8ae"
92,10,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","3ec1182c49","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=3ec1182c49"
93,15,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","a6b93f58cb","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=a6b93f58cb"
94,5,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","412f9f7aca","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=412f9f7aca"
95,10,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","5f1ccee7e5","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=5f1ccee7e5"
96,15,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","a40d78b174","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=a40d78b174"
97,5,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","79d53dea47","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=79d53dea47"
98,10,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","a11a0f2e21","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=a11a0f2e21"
99,15,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","0247587eb9","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=0247587eb9"
100,5,"usa",1,5,"2020-09-29 04:01","2020-09-30 03:59","9becc39eb5","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=9becc39eb5"
1,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","20356f68c0","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=20356f68c0"
2,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","e2bc334885","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=e2bc334885"
3,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","0049831e95","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=0049831e95"
4,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","98316a08cd","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=98316a08cd"
5,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","9920f2ca62","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=9920f2ca62"
6,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","b60b27654d","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=b60b27654d"
7,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","28952ccb0e","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=28952ccb0e"
8,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","f3f838d1ca","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=f3f838d1ca"
9,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","d2680e3f9e","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=d2680e3f9e"
10,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","a45dbd70a0","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=a45dbd70a0"
11,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","9019722e3e","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=9019722e3e"
12,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","54fcecd485","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=54fcecd485"
13,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","bd100dbeb6","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=bd100dbeb6"
14,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","ad4b006e95","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=ad4b006e95"
15,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","88231876c7","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=88231876c7"
16,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","f6512e10ab","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=f6512e10ab"
17,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","293143166c","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=293143166c"
18,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","2948ec5ae1","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=2948ec5ae1"
19,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","4227ad15ae","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=4227ad15ae"
20,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","3c2cc66f0f","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=3c2cc66f0f"
21,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","e67c745726","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=e67c745726"
22,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","ebfd6a67e3","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=ebfd6a67e3"
23,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","bb9799e9bb","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=bb9799e9bb"
24,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","f953244689","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=f953244689"
25,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","d74cd0e661","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=d74cd0e661"
26,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","ebf4eed2b1","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=ebf4eed2b1"
27,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","8c57f93fd3","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=8c57f93fd3"
28,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","f5f7ee4d4b","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=f5f7ee4d4b"
29,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","10aaf72916","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=10aaf72916"
30,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","811788484e","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=811788484e"
31,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","c7f01ae853","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=c7f01ae853"
32,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","032cdc7a96","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=032cdc7a96"
33,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","99cec919d9","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=99cec919d9"
34,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","1b88a88224","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=1b88a88224"
35,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","e3be32cf00","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=e3be32cf00"
36,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","9505dc928d","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=9505dc928d"
37,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","c578aacb24","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=c578aacb24"
38,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","0ac739d9f7","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=0ac739d9f7"
39,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","44f03dbba8","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=44f03dbba8"
40,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","9be2156e33","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=9be2156e33"
41,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","078b966987","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=078b966987"
42,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","94eb07da25","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=94eb07da25"
43,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","d9fb2ec5ce","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=d9fb2ec5ce"
44,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","a01f501c80","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=a01f501c80"
45,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","391701aadd","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=391701aadd"
46,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","586f4184ac","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=586f4184ac"
47,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","3017fc7ef1","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=3017fc7ef1"
48,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","18ee7a6c6e","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=18ee7a6c6e"
49,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","c809b90ba8","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=c809b90ba8"
50,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","9369bbb433","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=9369bbb433"
51,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","22f042e428","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=22f042e428"
52,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","54692017e9","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=54692017e9"
53,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","df74a0e18b","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=df74a0e18b"
54,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","f76a562fff","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=f76a562fff"
55,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","53088c8814","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=53088c8814"
56,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","0ddf0130cb","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=0ddf0130cb"
57,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","3e474c4acd","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=3e474c4acd"
58,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","81217530cb","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=81217530cb"
59,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","2a2af77ac8","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=2a2af77ac8"
60,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","db0dbbe0f3","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=db0dbbe0f3"
61,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","75b380510d","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=75b380510d"
62,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","4d058d8770","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=4d058d8770"
63,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","d704109eb5","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=d704109eb5"
64,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","afe5194cdd","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=afe5194cdd"
65,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","7085dd5181","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=7085dd5181"
66,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","6e9be122ea","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=6e9be122ea"
67,40,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","e4e13ddaa3","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=e4e13ddaa3"
68,60,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","9e524a5ed7","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=9e524a5ed7"
69,80,"rsa",1,5,"2020-09-28 22:01","2020-09-29 21:59","62aab211dc","https://w5.elicitingbeliefs.org/room/w5t1/?participant_label=62aab211dc"
