"ID","endowment","locale","treatment","wave","start_time","end_time","participant_label","link"
18,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","384dc09aca","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=384dc09aca"
19,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","8c70f1a682","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=8c70f1a682"
20,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","5a8493b4a2","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=5a8493b4a2"
21,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","8debb52910","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=8debb52910"
22,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","d581ce12ae","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=d581ce12ae"
23,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","5496aef794","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=5496aef794"
24,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","37edbfb180","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=37edbfb180"
25,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","eea5f2cb71","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=eea5f2cb71"
26,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","e5e9d48365","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=e5e9d48365"
27,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","4776b4f8e2","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=4776b4f8e2"
28,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","c5fbea83dc","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c5fbea83dc"
29,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","d1050e4878","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=d1050e4878"
30,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","57e8dbeda0","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=57e8dbeda0"
31,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","c78dfa366f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c78dfa366f"
32,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","255cedfe69","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=255cedfe69"
33,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","dcf48d4f4f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=dcf48d4f4f"
34,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","e0e6d6d855","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=e0e6d6d855"
35,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","675403f048","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=675403f048"
36,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","883efaf39e","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=883efaf39e"
37,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","c2ae50b001","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c2ae50b001"
38,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","11357d0630","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=11357d0630"
39,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","925657ba78","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=925657ba78"
40,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","308e593b2f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=308e593b2f"
41,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","7b68c71991","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=7b68c71991"
42,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","bade6750b0","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=bade6750b0"
43,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","392d270183","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=392d270183"
44,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","bf1f29fe91","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=bf1f29fe91"
45,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","4efdc059e1","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=4efdc059e1"
46,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","1044a4d5f1","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=1044a4d5f1"
47,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","dcc9912c6e","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=dcc9912c6e"
48,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","d0030dabd7","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=d0030dabd7"
49,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","27ad23279f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=27ad23279f"
50,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","2bce0689fa","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=2bce0689fa"
51,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","8eee601995","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=8eee601995"
52,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","6b4d031467","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=6b4d031467"
53,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","895288f0a2","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=895288f0a2"
54,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","f78015cf8a","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=f78015cf8a"
55,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","346aa69f2f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=346aa69f2f"
56,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","4b13faa1f4","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=4b13faa1f4"
57,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","3ca7ae00a7","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=3ca7ae00a7"
58,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","eb99fc9dfa","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=eb99fc9dfa"
59,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","8b83e74558","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=8b83e74558"
60,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","dbfafe8963","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=dbfafe8963"
61,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","49676c66ca","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=49676c66ca"
62,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","61a7986d65","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=61a7986d65"
63,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","e981f4af8e","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=e981f4af8e"
64,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","7bef7b4f72","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=7bef7b4f72"
65,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","6727143f3a","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=6727143f3a"
66,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","04b1da986f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=04b1da986f"
67,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","c20d6bd9c1","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c20d6bd9c1"
68,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","0587100018","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=0587100018"
69,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","3015cac986","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=3015cac986"
70,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","baaa74c0a5","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=baaa74c0a5"
71,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","716f6ff432","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=716f6ff432"
72,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","08cb5caabc","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=08cb5caabc"
73,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","e893d2dc02","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=e893d2dc02"
74,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","d51ffe5d42","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=d51ffe5d42"
75,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","a9a271fe08","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=a9a271fe08"
76,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","6436c4367a","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=6436c4367a"
77,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","7cd00931e1","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=7cd00931e1"
78,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","95dca0258c","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=95dca0258c"
79,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","4d8bbbab2c","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=4d8bbbab2c"
80,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","2d25b313ea","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=2d25b313ea"
81,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","0a75ff4e80","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=0a75ff4e80"
82,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","55a084fc43","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=55a084fc43"
83,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","470fe9cea6","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=470fe9cea6"
84,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","e167b37bd1","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=e167b37bd1"
85,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","500f00d24a","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=500f00d24a"
86,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","5d90cddf43","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=5d90cddf43"
87,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","6efec8b19e","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=6efec8b19e"
88,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","41d34e9a46","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=41d34e9a46"
89,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","c365d1764b","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c365d1764b"
90,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","4d3646971c","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=4d3646971c"
91,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","5cce9e9179","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=5cce9e9179"
92,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","fc5b52b908","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=fc5b52b908"
93,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","9a2df2219f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=9a2df2219f"
94,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","f394df6fa2","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=f394df6fa2"
95,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","c60a7b309f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c60a7b309f"
96,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","b07330e039","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=b07330e039"
97,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","d3712aa3ba","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=d3712aa3ba"
98,10,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","e64ed2ad2c","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=e64ed2ad2c"
99,15,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","915bdbdcc8","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=915bdbdcc8"
100,5,"usa",1,4,"2020-08-31 04:01","2020-09-01 03:59","b670a32759","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=b670a32759"
1,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","ecdb80bce8","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=ecdb80bce8"
2,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","c7f5ebba68","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c7f5ebba68"
3,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","691a619ab3","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=691a619ab3"
4,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","ceb81ce08a","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=ceb81ce08a"
5,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","b589812f08","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=b589812f08"
6,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","a37e64e7fd","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=a37e64e7fd"
7,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","58d4a9b437","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=58d4a9b437"
8,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","c99c8ac923","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c99c8ac923"
9,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","a011e9df78","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=a011e9df78"
10,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","934dc384d5","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=934dc384d5"
11,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","9f97731d35","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=9f97731d35"
12,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","f6ced1f379","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=f6ced1f379"
13,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","3ac51b3469","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=3ac51b3469"
14,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","d9ac4e6250","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=d9ac4e6250"
15,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","5662e41fbe","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=5662e41fbe"
16,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","3da5641e34","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=3da5641e34"
17,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","d7698deda4","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=d7698deda4"
18,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","78f8523429","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=78f8523429"
19,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","9c7483f082","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=9c7483f082"
20,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","5509e2b75a","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=5509e2b75a"
21,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","c686269a0b","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c686269a0b"
22,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","0c7a9790f8","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=0c7a9790f8"
23,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","228a241a6f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=228a241a6f"
24,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","6b955109a5","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=6b955109a5"
25,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","6fe2c621d5","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=6fe2c621d5"
26,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","4ec2f83737","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=4ec2f83737"
27,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","996b8fb9d3","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=996b8fb9d3"
28,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","ff5a4c96e4","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=ff5a4c96e4"
29,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","20887e27a9","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=20887e27a9"
30,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","24b2e673b6","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=24b2e673b6"
31,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","f93c545a49","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=f93c545a49"
32,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","49afdd83b0","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=49afdd83b0"
33,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","425a924835","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=425a924835"
34,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","74c52fe7ad","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=74c52fe7ad"
35,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","432514bd51","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=432514bd51"
36,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","b690ef8d1a","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=b690ef8d1a"
37,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","aae48a11a3","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=aae48a11a3"
38,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","93d1f1d807","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=93d1f1d807"
39,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","5a64adbb13","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=5a64adbb13"
40,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","b30d48019c","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=b30d48019c"
41,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","f4d6352776","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=f4d6352776"
42,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","a37fde70e7","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=a37fde70e7"
43,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","399de36199","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=399de36199"
44,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","ddef793e47","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=ddef793e47"
45,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","d12f37d084","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=d12f37d084"
46,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","88c00f53a1","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=88c00f53a1"
47,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","485792818f","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=485792818f"
48,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","5533a3d959","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=5533a3d959"
49,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","99b096797c","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=99b096797c"
50,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","b3631468b4","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=b3631468b4"
51,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","28c69ed423","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=28c69ed423"
52,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","a429a19a84","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=a429a19a84"
53,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","ff180b67b9","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=ff180b67b9"
54,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","6deee12c03","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=6deee12c03"
55,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","ef8f516872","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=ef8f516872"
56,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","7a7dfcff35","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=7a7dfcff35"
57,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","97c1a3a7e2","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=97c1a3a7e2"
58,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","7116fc8f53","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=7116fc8f53"
59,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","5b5ef86474","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=5b5ef86474"
60,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","85c82724ea","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=85c82724ea"
61,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","df075c0c99","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=df075c0c99"
62,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","c5df1f4722","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=c5df1f4722"
63,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","d4f6df370b","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=d4f6df370b"
64,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","3339f98c91","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=3339f98c91"
65,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","43e33f49cb","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=43e33f49cb"
66,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","7eba5ef406","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=7eba5ef406"
67,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","638d18d882","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=638d18d882"
68,60,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","e97f31c561","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=e97f31c561"
69,80,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","0293a39759","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=0293a39759"
70,40,"rsa",1,4,"2020-08-30 22:01","2020-08-31 21:59","fdeadb7164","https://w4.elicitingbeliefs.org/room/w4t1/?participant_label=fdeadb7164"
