"ID","endowment","locale","treatment","wave","start_time","end_time","participant_label","link"
47,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","d472a0fc2b","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=d472a0fc2b"
48,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","1e0fc6905a","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=1e0fc6905a"
49,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","edd8f1880f","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=edd8f1880f"
50,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","89b3459516","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=89b3459516"
51,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","34ea6fc5ef","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=34ea6fc5ef"
52,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","4970d68d63","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=4970d68d63"
53,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","d76bb0b914","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=d76bb0b914"
54,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","070ba3dfa1","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=070ba3dfa1"
55,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","84d9bbbb5b","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=84d9bbbb5b"
56,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","55eb87164b","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=55eb87164b"
57,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","58a6bdeb85","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=58a6bdeb85"
58,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","091619e5ab","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=091619e5ab"
59,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","3548ea01b8","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=3548ea01b8"
60,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","374957217e","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=374957217e"
61,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","0a818bbec4","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=0a818bbec4"
62,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","8ae3a04b18","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=8ae3a04b18"
63,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","676c53f608","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=676c53f608"
64,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","289bec05a0","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=289bec05a0"
65,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","bb5696f1a9","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=bb5696f1a9"
66,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","5d24a08041","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=5d24a08041"
67,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","b77bddd0ef","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=b77bddd0ef"
68,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","dcb920e284","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=dcb920e284"
69,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","5603b0e3e8","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=5603b0e3e8"
70,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","ff042ef20d","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=ff042ef20d"
71,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","7e46b4d1ab","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=7e46b4d1ab"
72,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","272e93094a","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=272e93094a"
73,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","8e0c8ac5ef","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=8e0c8ac5ef"
74,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","cd9762840c","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=cd9762840c"
75,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","4546c3661c","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=4546c3661c"
76,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","9da4db59aa","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=9da4db59aa"
77,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","91fb7c796b","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=91fb7c796b"
78,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","4debff14af","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=4debff14af"
79,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","fda2228e9f","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=fda2228e9f"
80,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","d639f14635","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=d639f14635"
81,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","19dfa48d02","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=19dfa48d02"
82,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","1b7c074f14","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=1b7c074f14"
83,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","854cc6c7f5","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=854cc6c7f5"
84,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","6d788cbd28","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=6d788cbd28"
85,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","09d5dc899f","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=09d5dc899f"
86,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","ba5f8968c8","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=ba5f8968c8"
87,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","6efead1304","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=6efead1304"
88,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","e3db5ef421","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=e3db5ef421"
89,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","00841a9e21","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=00841a9e21"
90,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","34d84bf2a5","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=34d84bf2a5"
91,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","ff224adb92","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=ff224adb92"
92,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","3bdead1a5d","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=3bdead1a5d"
93,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","717a9d82bc","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=717a9d82bc"
94,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","cdf1daf080","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=cdf1daf080"
95,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","a1379f9e9a","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=a1379f9e9a"
96,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","b63339d439","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=b63339d439"
97,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","030a341c89","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=030a341c89"
98,10,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","1e08470116","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=1e08470116"
99,15,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","355fb3d1fa","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=355fb3d1fa"
100,5,"usa",2,4,"2020-08-31 04:01","2020-09-01 03:59","fab9e0c50d","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=fab9e0c50d"
1,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","8e77931439","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=8e77931439"
2,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","490249adfd","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=490249adfd"
3,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","5d66350cfb","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=5d66350cfb"
4,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","665a1f7877","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=665a1f7877"
5,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","fb085f1afe","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=fb085f1afe"
6,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","3fe846728a","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=3fe846728a"
7,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","1e99b9892f","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=1e99b9892f"
8,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","67f0359b26","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=67f0359b26"
9,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","187dae84e7","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=187dae84e7"
10,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","bee304fa6a","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=bee304fa6a"
11,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","a58dfba7ac","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=a58dfba7ac"
12,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","c479fd12ee","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=c479fd12ee"
13,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","513ec28c9d","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=513ec28c9d"
14,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","3ea0783bdc","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=3ea0783bdc"
15,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","c1b4e6ddf4","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=c1b4e6ddf4"
16,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","fa5ec7b852","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=fa5ec7b852"
17,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","c06cbb6fd4","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=c06cbb6fd4"
18,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","c5c937408b","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=c5c937408b"
19,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","b283dae609","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=b283dae609"
20,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","c01789f340","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=c01789f340"
21,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","db2d607343","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=db2d607343"
22,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","f26f248982","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=f26f248982"
23,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","9c738cadd6","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=9c738cadd6"
24,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","be9d22576c","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=be9d22576c"
25,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","0f2f0fd69a","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=0f2f0fd69a"
26,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","e391cf9a94","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=e391cf9a94"
27,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","ced5fa83ea","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=ced5fa83ea"
28,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","0155ebf23e","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=0155ebf23e"
29,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","66f5472f6e","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=66f5472f6e"
30,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","f47a61bffa","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=f47a61bffa"
31,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","d4b90f7584","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=d4b90f7584"
32,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","5edbeaa923","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=5edbeaa923"
33,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","1db5ac6d88","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=1db5ac6d88"
34,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","9f83bafcc3","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=9f83bafcc3"
35,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","d1601e2e20","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=d1601e2e20"
36,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","149ef40310","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=149ef40310"
37,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","033b0ed602","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=033b0ed602"
38,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","1e28a3e689","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=1e28a3e689"
39,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","9626e50be0","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=9626e50be0"
40,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","c91dd4f58e","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=c91dd4f58e"
41,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","195077ebf9","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=195077ebf9"
42,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","c2ea1ab4ba","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=c2ea1ab4ba"
43,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","690f9ff499","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=690f9ff499"
44,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","e3ed10358c","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=e3ed10358c"
45,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","59ee9182d8","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=59ee9182d8"
46,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","dafd9537e2","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=dafd9537e2"
47,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","1f91934ae0","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=1f91934ae0"
48,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","d02d4e41ae","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=d02d4e41ae"
49,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","4850bbe1f2","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=4850bbe1f2"
50,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","4b55e4a677","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=4b55e4a677"
51,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","cede342563","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=cede342563"
52,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","72574f9ade","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=72574f9ade"
53,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","19ff5f8447","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=19ff5f8447"
54,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","668d264d21","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=668d264d21"
55,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","133d2221c7","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=133d2221c7"
56,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","597d6006fd","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=597d6006fd"
57,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","f0b4d3d585","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=f0b4d3d585"
58,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","fb808b2b9d","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=fb808b2b9d"
59,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","3b401e9303","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=3b401e9303"
60,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","c0666eec79","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=c0666eec79"
61,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","2a9a8987f2","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=2a9a8987f2"
62,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","b820b8483f","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=b820b8483f"
63,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","076ecb0405","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=076ecb0405"
64,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","e92904a25b","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=e92904a25b"
65,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","04062f062b","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=04062f062b"
66,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","caed692c67","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=caed692c67"
67,40,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","e8c021268c","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=e8c021268c"
68,60,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","96a5afdd78","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=96a5afdd78"
69,80,"rsa",2,4,"2020-08-30 22:01","2020-08-31 21:59","b4e828abd0","https://w4.elicitingbeliefs.org/room/w4t2/?participant_label=b4e828abd0"
