"ID","endowment","locale","treatment","wave","start_time","end_time","participant_label","link"
12,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","b26431d826","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b26431d826"
13,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","9b5654a42c","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=9b5654a42c"
14,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","630f89f45f","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=630f89f45f"
15,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","5e3c41104c","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=5e3c41104c"
16,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","7e12304451","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=7e12304451"
17,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","bd86073272","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=bd86073272"
18,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","c1e48a3bdb","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=c1e48a3bdb"
19,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","a63eed2aa4","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=a63eed2aa4"
20,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","cc5402aef2","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=cc5402aef2"
21,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","06fb0a21ee","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=06fb0a21ee"
22,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","f69a7c246c","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=f69a7c246c"
23,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","52305d4c78","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=52305d4c78"
24,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","c091d68dd4","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=c091d68dd4"
25,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","3506084683","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=3506084683"
26,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","9fd19745a8","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=9fd19745a8"
27,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","f9fbf0084a","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=f9fbf0084a"
28,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","13208d099d","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=13208d099d"
29,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","dd77a5f7cb","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=dd77a5f7cb"
30,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","4be7f6c8ab","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=4be7f6c8ab"
31,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","d7bad5ad98","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=d7bad5ad98"
32,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","df71184d1e","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=df71184d1e"
33,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","8ebb07795b","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=8ebb07795b"
34,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","46781b01bf","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=46781b01bf"
35,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","efbf2f46d5","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=efbf2f46d5"
36,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","e44e769233","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=e44e769233"
37,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","bd4f4877d8","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=bd4f4877d8"
38,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","843170bee2","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=843170bee2"
39,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","4fa7a58de4","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=4fa7a58de4"
40,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","6cc4b63afc","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=6cc4b63afc"
41,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","4a19aaca2f","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=4a19aaca2f"
42,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","1af4a924ec","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=1af4a924ec"
43,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","2ddc709b70","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=2ddc709b70"
44,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","3b2649cfcd","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=3b2649cfcd"
45,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","48a6327b66","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=48a6327b66"
46,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","15c2423e21","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=15c2423e21"
47,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","1f657c31d3","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=1f657c31d3"
48,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","836814d188","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=836814d188"
49,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","2a4e53079c","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=2a4e53079c"
50,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","a004719e48","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=a004719e48"
51,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","0f01c4b774","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=0f01c4b774"
52,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","6ae45b87cb","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=6ae45b87cb"
53,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","fa2b3f95e3","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=fa2b3f95e3"
54,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","b9b25c1355","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b9b25c1355"
55,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","7f1e3e63ed","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=7f1e3e63ed"
56,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","dbaa035616","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=dbaa035616"
57,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","ec0184025e","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=ec0184025e"
58,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","c053ec235d","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=c053ec235d"
59,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","7f03591d15","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=7f03591d15"
60,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","559f80fe5d","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=559f80fe5d"
61,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","0e0565d29a","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=0e0565d29a"
62,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","4cd29145e2","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=4cd29145e2"
63,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","1f415028d6","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=1f415028d6"
64,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","2962e133f4","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=2962e133f4"
65,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","48dc00258b","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=48dc00258b"
66,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","ebfaa660f0","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=ebfaa660f0"
67,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","a3d537d7f8","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=a3d537d7f8"
68,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","abf78779b6","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=abf78779b6"
69,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","155370116b","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=155370116b"
70,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","ccb2438fed","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=ccb2438fed"
71,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","6a4bee219a","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=6a4bee219a"
72,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","ed05486f5e","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=ed05486f5e"
73,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","a8a0f04ff7","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=a8a0f04ff7"
74,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","d759cbd4a0","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=d759cbd4a0"
75,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","9e7d8b43ba","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=9e7d8b43ba"
76,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","c9a366bc95","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=c9a366bc95"
77,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","3c1acb5b16","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=3c1acb5b16"
78,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","4e79e3656c","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=4e79e3656c"
79,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","780b61388b","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=780b61388b"
80,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","4ebe86a09e","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=4ebe86a09e"
81,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","9c55a89863","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=9c55a89863"
82,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","9970fb77c8","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=9970fb77c8"
83,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","b1fa448830","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b1fa448830"
84,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","6e58a10087","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=6e58a10087"
85,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","e21167cb7c","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=e21167cb7c"
86,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","da4b47768a","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=da4b47768a"
87,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","28793b9c37","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=28793b9c37"
88,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","971899f751","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=971899f751"
89,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","ec4e0de02b","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=ec4e0de02b"
90,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","cedd84980a","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=cedd84980a"
91,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","15c29511b1","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=15c29511b1"
92,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","772e8e47e1","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=772e8e47e1"
93,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","d930379e9f","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=d930379e9f"
94,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","6a11f84de6","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=6a11f84de6"
95,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","568b01c520","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=568b01c520"
96,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","fb03d47557","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=fb03d47557"
97,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","0b5b203f83","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=0b5b203f83"
98,10,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","647c73e4bf","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=647c73e4bf"
99,15,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","3e59ba8907","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=3e59ba8907"
100,5,"usa",2,3,"2020-07-31 04:01","2020-08-01 03:59","a172d9b48f","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=a172d9b48f"
1,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","ddf6c4ebc3","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=ddf6c4ebc3"
2,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","b25bb707f8","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b25bb707f8"
3,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","e0de56f42d","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=e0de56f42d"
4,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","d6b365e112","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=d6b365e112"
5,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","68ce87ee13","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=68ce87ee13"
6,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","f9cca3dd05","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=f9cca3dd05"
7,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","b81ca901b4","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b81ca901b4"
8,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","2eb714f513","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=2eb714f513"
9,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","042872a2ea","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=042872a2ea"
10,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","1ad25b50ad","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=1ad25b50ad"
11,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","27f628d53f","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=27f628d53f"
12,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","366372f6ec","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=366372f6ec"
13,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","d0e46bcc5e","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=d0e46bcc5e"
14,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","450f25d526","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=450f25d526"
15,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","f70fabb949","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=f70fabb949"
16,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","cd33c2f028","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=cd33c2f028"
17,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","1423a9b78d","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=1423a9b78d"
18,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","b20550eb26","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b20550eb26"
19,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","b67f3c96f9","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b67f3c96f9"
20,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","bb15735c07","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=bb15735c07"
21,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","27ec3dd6a8","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=27ec3dd6a8"
22,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","eab4ea8914","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=eab4ea8914"
23,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","7d1dc263f8","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=7d1dc263f8"
24,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","012459eada","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=012459eada"
25,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","328e21b9f2","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=328e21b9f2"
26,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","41a9cb61ea","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=41a9cb61ea"
27,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","d0949e20f0","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=d0949e20f0"
28,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","7d50efa8f1","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=7d50efa8f1"
29,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","5cb33f8315","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=5cb33f8315"
30,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","4fd686dd4d","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=4fd686dd4d"
31,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","e27aff62e8","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=e27aff62e8"
32,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","4793a5affb","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=4793a5affb"
33,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","310d09b24f","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=310d09b24f"
34,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","91dc9b301f","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=91dc9b301f"
35,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","3948666720","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=3948666720"
36,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","466aa3a03f","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=466aa3a03f"
37,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","fe44254b1d","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=fe44254b1d"
38,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","b6261130fc","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b6261130fc"
39,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","94f4c629f9","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=94f4c629f9"
40,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","038a12d2cf","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=038a12d2cf"
41,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","0048c94f5d","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=0048c94f5d"
42,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","e3d6cf5d95","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=e3d6cf5d95"
43,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","fcd733a7c2","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=fcd733a7c2"
44,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","0c45ca8905","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=0c45ca8905"
45,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","b9baf7a8cd","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b9baf7a8cd"
46,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","b510d278b9","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b510d278b9"
47,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","7886fa4c4c","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=7886fa4c4c"
48,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","e606fe88fb","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=e606fe88fb"
49,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","f204d85e35","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=f204d85e35"
50,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","a4cda47f71","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=a4cda47f71"
51,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","fddd46f4f0","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=fddd46f4f0"
52,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","2e7feb5888","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=2e7feb5888"
53,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","8b8012ee35","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=8b8012ee35"
54,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","cee9cf3e98","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=cee9cf3e98"
55,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","6ada9fa58c","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=6ada9fa58c"
56,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","73cb47d184","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=73cb47d184"
57,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","06cb70213b","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=06cb70213b"
58,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","da1c4f728e","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=da1c4f728e"
59,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","b9186a70d1","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b9186a70d1"
60,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","bed94f6794","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=bed94f6794"
61,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","8cef55d142","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=8cef55d142"
62,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","9fea18a32e","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=9fea18a32e"
63,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","72de6aae19","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=72de6aae19"
64,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","b9c41c12c4","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=b9c41c12c4"
65,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","6f2e62897c","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=6f2e62897c"
66,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","5f76297f2e","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=5f76297f2e"
67,40,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","60af99e8b4","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=60af99e8b4"
68,60,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","97b907a8df","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=97b907a8df"
69,80,"rsa",2,3,"2020-07-30 22:01","2020-07-31 21:59","0180791b13","https://w3.elicitingbeliefs.org/room/w3t2/?participant_label=0180791b13"
